CustomerId,Surname,CreditScore,CreditScoreTerms,Geography,Gender,Age,Age Group,Tenure,Customer_with_Bank,Balance,Balance_Avaliable,NumOfProducts,Service_Use_bank,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Customer,Exited
15642093,Piccio,646,Good,France,Male,30,Adult,7,old,0,Zero Amount,2,Average,1,0,153566.97,Excelent,0
15666181,Ramsden,650,Good,France,Male,33,Adult,0,New,98064.97,Average Amount,1,Low,1,0,52411.99,Average,0
15602554,Vorobyova,664,Good,France,Female,31,Adult,9,old,114519.57,Good,2,Average,0,1,79222.02,Good,0
15724251,Todd,682,Good,Germany,Female,29,Adult,6,old,101012.77,Good,1,Low,0,0,32589.89,Average,1
15740147,Cremonesi,725,Good,France,Female,44,Adult,10,old,0,Zero Amount,1,Low,0,1,93777.61,Good,0
15718289,Bradley,553,Good,Germany,Male,46,Adult,3,New,82291.1,Average Amount,1,Low,1,0,112549.99,Good,1
15763148,Stanley,576,Good,France,Male,39,Adult,9,old,84719.98,Average Amount,1,Low,0,0,191063.36,Excelent,0
15685245,Jowett,608,Good,Spain,Female,56,Senior,5,New,0,Zero Amount,2,Average,0,1,153810.41,Excelent,0
15626985,Yefremova,850,Excelent,France,Female,39,Adult,0,New,104386.53,Good,1,Low,1,0,105886.77,Good,0
15585823,Wilson,627,Good,France,Male,31,Adult,8,old,128131.73,Good,1,Low,1,0,96131.47,Good,0
15728167,Abramovich,667,Good,France,Male,44,Adult,2,New,122806.95,Good,1,Low,0,0,15120.86,Low,0
15762928,Venables,548,Good,Spain,Male,44,Adult,8,old,0,Zero Amount,1,Low,1,0,16989.77,Low,0
15751774,Monnier,774,Good,France,Male,76,Senior,4,New,112510.89,Good,1,Low,1,1,143133.18,Excelent,0
15654733,Hsieh,794,Good,Germany,Male,57,Senior,3,New,117056.46,Good,1,Low,1,0,93336.93,Good,1
15809777,Gadsden,497,Not Good,Germany,Female,55,Senior,7,old,131778.66,Good,1,Low,1,1,9972.64,Low,0
15744200,Ni,587,Good,France,Female,36,Adult,1,New,70784.27,Average Amount,1,Low,1,0,30579.82,Average,0
15720713,Chibueze,850,Excelent,France,Female,29,Adult,10,old,0,Zero Amount,2,Average,1,1,199775.67,Excelent,0
15695356,Chinwemma,722,Good,France,Male,46,Adult,5,New,0,Zero Amount,2,Average,1,0,179908.71,Excelent,0
15653315,Kang,555,Good,Spain,Female,35,Adult,1,New,0,Zero Amount,2,Average,1,0,101667,Good,0
15604792,Kuo,609,Good,Germany,Male,38,Adult,6,old,140752.06,Good,2,Average,0,1,171430.16,Excelent,0
15704819,Ositadimma,734,Good,Spain,Female,39,Adult,6,old,92126.26,Average Amount,2,Average,0,0,112973.34,Good,0
15670859,Smith,718,Good,Germany,Female,39,Adult,7,old,93148.74,Average Amount,2,Average,1,1,190746.38,Excelent,0
15602797,Okwudilichukwu,645,Good,Spain,Female,49,Adult,5,New,110132.55,Good,3,Good,0,1,187689.91,Excelent,1
15662533,Porter,598,Good,Spain,Female,23,Adult,6,old,0,Zero Amount,2,Average,1,0,153229.19,Excelent,0
15778154,Kung,628,Good,Germany,Male,50,Adult,4,New,122227.71,Good,1,Low,0,1,14217.77,Low,1
15806230,Trevisano,629,Good,Germany,Male,40,Adult,2,New,121647.54,Good,2,Average,1,1,64849.74,Average,1
15662884,Naylor,739,Good,Germany,Male,58,Senior,1,New,110597.76,Good,1,Low,0,1,160122.66,Excelent,1
15750778,Ponomarev,653,Good,France,Female,60,Senior,2,New,120731.39,Good,4,Excelent,1,1,138160.11,Excelent,1
15717185,Udinese,711,Good,France,Male,28,Adult,8,old,0,Zero Amount,2,Average,1,1,64286.39,Average,0
15677804,Aliyeva,783,Good,Spain,Male,38,Adult,1,New,0,Zero Amount,3,Good,1,1,80178.54,Good,1
15568915,Bailey,681,Good,France,Male,38,Adult,6,old,153722.47,Good,1,Low,1,0,101319.76,Good,0
15736495,Jackson,712,Good,France,Male,34,Adult,8,old,114088.32,Good,1,Low,1,0,92794.61,Good,0
15737354,Yin,554,Good,France,Female,48,Adult,7,old,0,Zero Amount,2,Average,1,1,63708.07,Average,0
15667889,Akobundu,611,Good,France,Female,37,Adult,6,old,0,Zero Amount,2,Average,1,0,110782.88,Good,0
15577831,Byrne,560,Good,Germany,Male,41,Adult,4,New,152532.3,Good,1,Low,0,0,10779.69,Low,0
15729836,Robinson,646,Good,Spain,Male,32,Adult,1,New,0,Zero Amount,2,Average,1,0,183289.22,Excelent,0
15775293,Stephenson,680,Good,France,Male,34,Adult,3,New,143292.95,Good,1,Low,1,0,66526.01,Average,0
15697597,Chiemenam,631,Good,France,Male,26,Adult,1,New,149144.61,Good,1,Low,0,1,123697.95,Excelent,0
15639669,Forbes,746,Good,France,Male,36,Adult,9,old,127157.04,Good,1,Low,1,1,155700.15,Excelent,0
15631392,Douglas,654,Good,Germany,Male,43,Adult,9,old,84673.17,Average Amount,2,Average,0,1,82081.35,Good,0
15580935,Okechukwu,687,Good,Germany,Male,33,Adult,9,old,135962.4,Good,2,Average,1,0,121747.96,Excelent,0
15590344,Russell,708,Good,Germany,Male,32,Adult,3,New,151691.44,Good,2,Average,1,1,172810.51,Excelent,0
15653306,Ermakova,679,Good,Germany,Female,32,Adult,0,New,88335.05,Average Amount,1,Low,0,0,159584.81,Excelent,0
15805025,Oster,636,Good,France,Female,45,Adult,7,old,139859.23,Good,1,Low,1,1,108402.54,Good,0
15658449,Chizoba,695,Good,France,Male,45,Adult,9,old,43134.65,Average Amount,1,Low,0,1,77330.35,Good,0
15694450,Bianchi,677,Good,France,Male,42,Adult,5,New,99580.13,Average Amount,1,Low,1,0,21007.96,Low,0
15605666,Peyser,720,Good,France,Female,34,Adult,6,old,110717.38,Good,1,Low,1,1,9398.45,Low,0
15615126,Cocci,780,Good,France,Female,37,Adult,3,New,0,Zero Amount,2,Average,0,0,182156.81,Excelent,1
15726588,Seleznev,653,Good,Spain,Female,36,Adult,3,New,0,Zero Amount,2,Average,0,0,110525.6,Good,0
15645095,Huang,674,Good,France,Female,28,Adult,3,New,0,Zero Amount,1,Low,1,0,51536.99,Average,0
15808960,Alleyne,620,Good,Germany,Male,40,Adult,5,New,108197.11,Good,2,Average,1,0,49722.34,Average,0
15729435,McKenzie,623,Good,France,Male,40,Adult,6,old,0,Zero Amount,2,Average,1,1,66119.07,Average,0
15656840,Zikoranachukwudimma,547,Good,France,Female,29,Adult,6,old,104450.86,Good,1,Low,1,1,37160.28,Average,0
15659149,King,530,Good,France,Male,39,Adult,2,New,0,Zero Amount,2,Average,1,0,197923.05,Excelent,0
15585490,Nkemdilim,746,Good,France,Female,34,Adult,4,New,0,Zero Amount,1,Low,0,1,65166.6,Average,0
15674929,Anderson,512,Good,France,Female,31,Adult,7,old,0,Zero Amount,2,Average,0,0,49326.07,Average,0
15746341,Ejikemeifeuwa,630,Good,France,Male,40,Adult,8,old,0,Zero Amount,2,Average,1,1,42495.81,Average,0
15662091,Adams,570,Good,Spain,Male,21,Adult,7,old,116099.82,Good,1,Low,1,1,148087.62,Excelent,0
15620123,Christie,605,Good,France,Male,39,Adult,6,old,111169.91,Good,1,Low,0,0,9641.4,Low,0
15616240,Yeh,530,Good,Spain,Male,37,Adult,4,New,0,Zero Amount,2,Average,1,1,164844.37,Excelent,0
15624186,McGregor,813,Excelent,Germany,Female,25,Adult,5,New,123616.43,Good,1,Low,0,1,132959.33,Excelent,0
15605036,Pisano,704,Good,Spain,Female,37,Adult,9,old,155619.58,Good,1,Low,1,1,135088.58,Excelent,0
15805151,Ginikanwa,565,Good,Germany,Male,31,Adult,2,New,89558.39,Average Amount,2,Average,1,1,4441.54,veryLow,0
15753847,Hawkins,645,Good,Spain,Male,45,Adult,4,New,0,Zero Amount,1,Low,0,1,174916.85,Excelent,1
15653222,Otutodilichukwu,526,Good,Germany,Female,32,Adult,6,old,131938.92,Good,2,Average,1,1,1795.93,veryLow,0
15757541,Rickard,778,Good,France,Female,33,Adult,9,old,151772.63,Good,2,Average,0,0,180249.94,Excelent,1
15726945,Andreev,677,Good,France,Female,72,Senior,8,old,0,Zero Amount,2,Average,1,1,153604.44,Excelent,0
15794276,Steele,588,Good,France,Female,64,Senior,3,New,0,Zero Amount,1,Low,1,1,189703.65,Excelent,0
15568328,Black,488,Not Good,France,Female,22,Adult,6,old,0,Zero Amount,2,Average,1,1,66393.89,Average,0
15604355,Shand,519,Good,France,Male,39,Adult,1,New,97700.02,Average Amount,1,Low,1,1,30709.03,Average,0
15735788,Chiagoziem,709,Good,France,Male,31,Adult,6,old,0,Zero Amount,2,Average,1,1,71009.84,Good,0
15618255,Fedorov,642,Good,Germany,Female,56,Senior,6,old,103244.86,Good,2,Average,1,0,143049.72,Excelent,1
15720941,Tien,710,Good,Germany,Male,34,Adult,8,old,147833.3,Good,2,Average,0,1,1561.58,veryLow,0
15769110,Stehle,653,Good,France,Female,46,Adult,5,New,0,Zero Amount,2,Average,1,0,49707.85,Average,0
15576094,Sung,743,Good,France,Male,71,Senior,0,New,0,Zero Amount,2,Average,0,1,29837.65,Low,0
15756150,Alexander,418,Not Good,France,Female,39,Adult,2,New,0,Zero Amount,2,Average,0,0,9041.71,Low,0
15719579,McIntosh,670,Good,Germany,Female,33,Adult,9,old,84521.48,Average Amount,2,Average,0,1,198017.05,Excelent,0
15748854,Sung,723,Good,Germany,Female,28,Adult,5,New,91938.31,Average Amount,1,Low,1,0,143481.85,Excelent,0
15612455,Yao,549,Good,Germany,Male,45,Adult,6,old,124240.93,Good,1,Low,1,1,146372.51,Excelent,0
15664802,Chinweuba,543,Good,France,Female,42,Adult,5,New,0,Zero Amount,2,Average,0,0,101905.34,Good,0
15735687,Chinweuba,595,Good,Spain,Male,37,Adult,2,New,157084.99,Good,1,Low,1,0,134767.13,Excelent,0
15664734,T'ao,673,Good,Germany,Female,25,Adult,3,New,108244.82,Good,2,Average,1,1,103573.96,Good,0
15767894,Ch'ien,741,Good,France,Female,21,Adult,9,old,0,Zero Amount,2,Average,0,1,139259.54,Excelent,0
15666884,Su,508,Good,Germany,Female,41,Adult,5,New,82161.7,Average Amount,2,Average,1,0,187776.49,Excelent,0
15750156,Yu,662,Good,Germany,Male,59,Senior,2,New,104568.41,Good,1,Low,1,0,8059.44,Low,1
15751120,Loyau,752,Good,France,Female,36,Adult,2,New,119912.46,Good,1,Low,1,0,124354.92,Excelent,0
15575748,Conti,809,Excelent,France,Male,36,Adult,9,old,68881.59,Average Amount,2,Average,0,1,109135.11,Good,0
15714610,Alexeeva,575,Good,Spain,Male,30,Adult,2,New,0,Zero Amount,2,Average,1,1,82222.86,Good,0
15720305,Power,591,Good,Spain,Female,40,Adult,1,New,86376.29,Average Amount,1,Low,0,1,136767.16,Excelent,1
15678129,Hill,643,Good,Spain,Female,45,Adult,9,old,150840.03,Good,2,Average,1,0,155516.35,Excelent,0
15566633,Freeman,698,Good,Germany,Male,55,Senior,8,old,155059.1,Good,2,Average,1,1,144584.29,Excelent,0
15680436,Hsing,496,Not Good,France,Female,29,Adult,4,New,0,Zero Amount,2,Average,1,0,164806.89,Excelent,0
15674343,Esposito,597,Good,France,Male,44,Adult,8,old,78128.13,Average Amount,2,Average,0,1,109153.04,Good,0
15658890,Belonwu,603,Good,Germany,Male,46,Adult,4,New,98899.76,Average Amount,2,Average,1,1,86190.34,Good,0
15599004,Tsao,655,Good,Spain,Male,37,Adult,1,New,0,Zero Amount,1,Low,1,1,106040.97,Good,0
15726487,P'eng,431,Not Good,France,Male,63,Senior,6,old,160982.89,Good,1,Low,1,1,168008.17,Excelent,0
15698716,Baker,620,Good,France,Female,70,Senior,3,New,87926.24,Average Amount,2,Average,1,0,33350.26,Average,1
15710527,Matthews,782,Good,France,Female,35,Adult,4,New,0,Zero Amount,1,Low,1,1,119565.34,Good,0
15655590,Garcia,581,Good,Spain,Male,46,Adult,2,New,79385.21,Average Amount,2,Average,0,0,188492.82,Excelent,0
15732266,Field,553,Good,Germany,Male,53,Senior,5,New,127997.83,Good,1,Low,1,0,165378.66,Excelent,1
15669326,Gordon,658,Good,France,Male,44,Adult,2,New,168396.34,Good,1,Low,1,1,14178.73,Low,0
15672246,Jefferies,686,Good,Germany,Male,43,Adult,2,New,134896.03,Good,1,Low,1,1,97847.05,Good,0
15620276,Palermo,539,Good,Spain,Male,36,Adult,6,old,0,Zero Amount,3,Good,1,1,118959.64,Good,0
15640258,Chou,685,Good,France,Female,50,Adult,6,old,94238.75,Average Amount,2,Average,1,1,50664.07,Average,1
15740283,Ewing,850,Excelent,France,Male,29,Adult,1,New,0,Zero Amount,2,Average,0,0,152996.89,Excelent,0
15759717,Mazzi,763,Good,Spain,Female,39,Adult,7,old,0,Zero Amount,2,Average,1,0,19458.75,Low,0
15620268,Thomson,634,Good,Germany,Male,43,Adult,3,New,212696.32,Good,1,Low,1,0,115268.86,Good,0
15743871,Nkemdirim,567,Good,France,Male,59,Senior,3,New,0,Zero Amount,2,Average,1,0,25843.7,Low,1
15614491,Lockyer,539,Good,France,Male,39,Adult,3,New,139153.68,Good,2,Average,1,0,147662.33,Excelent,0
15595047,Murray,764,Good,France,Male,41,Adult,7,old,0,Zero Amount,2,Average,0,0,134878.34,Excelent,0
15732334,Black,653,Good,France,Female,40,Adult,0,New,0,Zero Amount,2,Average,1,0,35795.85,Average,0
15701206,Torreggiani,566,Good,Spain,Male,44,Adult,5,New,0,Zero Amount,2,Average,1,0,66462.79,Average,0
15581280,Atkinson,714,Good,Germany,Male,29,Adult,6,old,92887.13,Average Amount,1,Low,1,1,69578.49,Average,0
15651943,Richards,580,Good,Spain,Female,65,Senior,1,New,0,Zero Amount,2,Average,0,1,103182.46,Good,0
15609545,Azubuike,548,Good,France,Male,29,Adult,5,New,83442.98,Average Amount,1,Low,0,1,177017.39,Excelent,0
15658548,Ignatiev,646,Good,Germany,Female,36,Adult,6,old,144773.29,Good,2,Average,1,0,53217.3,Average,0
15626008,Miller,622,Good,Germany,Female,52,Senior,9,old,111973.97,Good,1,Low,1,1,162756.29,Excelent,1
15774133,Cox,706,Good,France,Female,35,Adult,8,old,178032.53,Good,1,Low,0,1,42181.68,Average,0
15763798,McMillan,680,Good,France,Male,23,Adult,5,New,140007.19,Good,1,Low,0,1,31714.08,Average,0
15758013,Napolitano,698,Good,France,Male,37,Adult,5,New,98400.61,Average Amount,2,Average,0,0,25017.28,Low,0
15705765,Lane,581,Good,Spain,Female,46,Adult,1,New,0,Zero Amount,2,Average,1,0,104272.04,Good,0
15648362,Kennedy,728,Good,Germany,Male,45,Adult,3,New,108924.33,Good,2,Average,1,0,84300.4,Good,1
15761102,T'ao,707,Good,Spain,Female,32,Adult,4,New,132835.56,Good,1,Low,0,0,136877.24,Excelent,0
15610165,Hsiung,761,Good,France,Female,26,Adult,1,New,0,Zero Amount,2,Average,1,1,199409.19,Excelent,0
15723717,Heath,483,Not Good,Germany,Male,41,Adult,1,New,118334.44,Good,1,Low,0,0,163147.99,Excelent,1
15654611,Parry,736,Good,Germany,Female,25,Adult,9,old,81732.88,Average Amount,2,Average,1,0,136497.28,Excelent,0
15659736,Herbert,716,Good,Germany,Male,66,Senior,5,New,121411.9,Good,1,Low,0,0,10070.4,Low,1
15603170,Kang,654,Good,France,Male,32,Adult,9,old,121455.65,Good,1,Low,1,0,190068.53,Excelent,1
15786167,Andreyeva,649,Good,Spain,Male,20,Adult,5,New,0,Zero Amount,2,Average,1,1,58309.54,Average,0
15671915,Bowen,649,Good,France,Male,46,Adult,5,New,0,Zero Amount,2,Average,1,1,76946.6,Good,0
15794792,Golubev,612,Good,France,Female,31,Adult,8,old,117989.76,Good,1,Low,1,1,54129.86,Average,0
15652789,Hancock,657,Good,Spain,Male,40,Adult,10,old,0,Zero Amount,2,Average,1,1,52990.7,Average,0
15739168,Fowler,511,Good,France,Female,31,Adult,5,New,137411.29,Good,1,Low,0,1,161854.98,Excelent,0
15719950,Sutherland,682,Good,France,Male,61,Senior,10,old,73688.2,Average Amount,1,Low,1,1,172141.33,Excelent,0
15743818,Rowley,748,Good,Spain,Male,58,Senior,9,old,122330.7,Good,2,Average,0,1,124429.19,Excelent,0
15717937,Gibbons,554,Good,Germany,Male,43,Adult,5,New,99906.89,Average Amount,1,Low,0,0,24983.39,Low,0
15602841,Lockett,794,Good,Spain,Female,28,Adult,5,New,0,Zero Amount,2,Average,0,1,86699.98,Good,0
15619972,Akabueze,807,Excelent,France,Female,47,Adult,9,old,167664.83,Good,1,Low,0,0,125440.11,Excelent,1
15796114,Phelps,594,Good,France,Female,34,Adult,7,old,141525.55,Good,1,Low,0,0,9443.15,Low,0
15633546,Frederick,652,Good,Spain,Female,33,Adult,3,New,124832.51,Good,1,Low,1,0,195877.06,Excelent,0
15758755,Beneventi,729,Good,France,Female,34,Adult,9,old,132121.71,Good,1,Low,0,1,105409.31,Good,0
15695168,Bruce,625,Good,France,Male,39,Adult,2,New,0,Zero Amount,2,Average,1,0,100403.05,Good,0
15754342,Green,597,Good,Germany,Female,60,Senior,0,New,78539.84,Average Amount,1,Low,0,1,48502.88,Average,0
15756610,Carlson,657,Good,Germany,Female,38,Adult,5,New,123770.46,Good,1,Low,0,0,47019.66,Average,1
15640917,Tang,633,Good,France,Male,43,Adult,5,New,0,Zero Amount,2,Average,1,1,48249.88,Average,0
15663164,Yudin,663,Good,Germany,Male,49,Adult,7,old,116150.65,Good,3,Good,1,1,84358.71,Good,1
15616811,MacDonald,535,Good,France,Male,47,Adult,0,New,160729.1,Good,1,Low,0,1,145986.35,Excelent,0
15610781,Watt,702,Good,France,Female,29,Adult,10,old,88378.6,Average Amount,1,Low,1,0,88550.28,Good,0
15600911,Mbadiwe,712,Good,France,Male,33,Adult,2,New,182888.08,Good,1,Low,1,0,3061,veryLow,0
15629603,Chuang,607,Good,France,Male,31,Adult,8,old,0,Zero Amount,2,Average,1,1,43196.5,Average,0
15714981,Sabbatini,476,Not Good,France,Male,37,Adult,4,New,0,Zero Amount,1,Low,1,1,55775.84,Average,1
15775892,Caldwell,748,Good,Spain,Female,23,Adult,8,old,85600.08,Average Amount,1,Low,0,0,134077.71,Excelent,0
15782778,Ewers,815,Excelent,France,Male,35,Adult,4,New,0,Zero Amount,2,Average,0,1,198490.33,Excelent,0
15786643,Tsao,602,Good,France,Male,32,Adult,10,old,0,Zero Amount,2,Average,1,1,116052.92,Good,0
15595657,Hannam,649,Good,Germany,Male,40,Adult,4,New,95001.33,Average Amount,1,Low,0,1,123202.99,Excelent,0
15743673,Wood,551,Good,Spain,Male,27,Adult,2,New,113873.22,Good,1,Low,1,1,85129.77,Good,1
15634310,Ko,509,Good,France,Male,30,Adult,6,old,0,Zero Amount,2,Average,1,0,180598.86,Excelent,0
15790809,Lo Duca,685,Good,Spain,Male,40,Adult,7,old,74896.92,Average Amount,1,Low,1,0,198694.2,Excelent,0
15668695,Endrizzi,536,Good,France,Female,22,Adult,5,New,89492.62,Average Amount,1,Low,0,0,42934.43,Average,0
15669281,Ch'iu,711,Good,Spain,Male,38,Adult,3,New,128718.78,Good,1,Low,0,0,114793.45,Good,0
15621031,Mofflin,761,Good,Spain,Male,27,Adult,8,old,0,Zero Amount,2,Average,1,0,63297.7,Average,0
15720071,Fiorentini,535,Good,France,Female,49,Adult,3,New,0,Zero Amount,1,Low,0,0,61820.41,Average,1
15792180,Chiekwugo,566,Good,Germany,Male,22,Adult,7,old,144954.75,Good,2,Average,1,0,102246,Good,0
15813894,Bogle,620,Good,Spain,Male,21,Adult,9,old,0,Zero Amount,2,Average,0,0,154882.79,Excelent,0
15669490,Ifeanacho,837,Excelent,Germany,Male,37,Adult,6,old,94001.61,Average Amount,2,Average,1,0,140723.05,Excelent,0
15783030,Owens,685,Good,France,Female,40,Adult,7,old,0,Zero Amount,1,Low,1,0,72852.74,Good,1
15695792,Ch'ien,673,Good,France,Male,65,Senior,0,New,0,Zero Amount,1,Low,1,1,85733.33,Good,0
15575676,Chung,638,Good,France,Male,24,Adult,1,New,0,Zero Amount,2,Average,0,1,162597.15,Excelent,0
15627665,Sung,614,Good,France,Male,46,Adult,4,New,0,Zero Amount,1,Low,1,0,74379.57,Good,1
15814092,Wang,626,Good,France,Female,44,Adult,2,New,0,Zero Amount,1,Low,0,1,173117.22,Excelent,1
15695225,Sun,834,Excelent,Spain,Male,38,Adult,8,old,0,Zero Amount,2,Average,1,1,66485.26,Average,0
15615091,Maitland,691,Good,France,Male,24,Adult,6,old,0,Zero Amount,2,Average,1,1,92811.2,Good,0
15794345,Ma,706,Good,Spain,Male,38,Adult,8,old,0,Zero Amount,2,Average,0,1,46635.11,Average,0
15726484,Pollard,633,Good,France,Male,37,Adult,7,old,141546.35,Good,1,Low,1,1,124830.11,Excelent,0
15650442,Hsieh,644,Good,Germany,Female,32,Adult,8,old,141528.88,Good,1,Low,1,1,167087.34,Excelent,1
15714256,Gerasimov,666,Good,France,Male,30,Adult,7,old,109805.3,Good,1,Low,0,1,163625.56,Excelent,0
15778752,Johnson,708,Good,France,Male,32,Adult,10,old,86614.06,Average Amount,2,Average,1,1,172129.26,Excelent,0
15601659,Fiorentino,496,Not Good,Germany,Female,59,Senior,7,old,91680.1,Average Amount,2,Average,1,0,163141.18,Excelent,1
15602811,Chioke,730,Good,Germany,Male,38,Adult,0,New,38848.19,Average Amount,2,Average,0,0,94003.11,Good,0
15779414,Rossi,696,Good,Spain,Male,40,Adult,3,New,153639.11,Good,1,Low,1,1,138351.68,Excelent,0
15763097,Siciliano,809,Excelent,Spain,Male,80,Senior,8,old,0,Zero Amount,2,Average,0,1,34164.05,Average,0
15633666,Efremov,701,Good,Spain,Female,33,Adult,7,old,123870.07,Good,1,Low,1,0,97794.71,Good,0
15718789,Brigstocke,604,Good,France,Male,30,Adult,5,New,0,Zero Amount,2,Average,1,0,75786.55,Good,0
15690620,Olisaemeka,665,Good,France,Male,39,Adult,10,old,46323.57,Average Amount,1,Low,1,0,136812.02,Excelent,0
15737071,Tang,639,Good,France,Female,60,Senior,5,New,162039.78,Good,1,Low,1,1,84361.72,Good,1
15665062,Lucchese,696,Good,France,Male,19,Teenager,1,New,110928.51,Good,1,Low,1,1,2766.63,veryLow,0
15600692,West,520,Good,France,Male,38,Adult,5,New,0,Zero Amount,2,Average,1,0,163185.76,Excelent,0
15792064,Pai,545,Good,Germany,Male,53,Senior,5,New,114421.55,Good,1,Low,1,0,180598.28,Excelent,1
15811486,Tang,634,Good,Germany,Female,29,Adult,8,old,130036.21,Good,2,Average,0,1,69849.55,Average,0
15626141,Fedorov,750,Good,France,Female,26,Adult,1,New,151510.17,Good,2,Average,1,1,19921.72,Low,0
15738546,Gboliwe,530,Good,Spain,Female,41,Adult,4,New,0,Zero Amount,2,Average,0,1,147606.71,Excelent,0
15677052,Ko,589,Good,France,Female,59,Senior,2,New,0,Zero Amount,2,Average,1,1,126160.24,Excelent,1
15656454,Le Gallienne,654,Good,France,Male,37,Adult,6,old,83568.55,Average Amount,1,Low,1,0,47046.72,Average,0
15645496,Seleznyova,648,Good,France,Female,43,Adult,7,old,139972.18,Good,1,Low,1,0,143668.58,Excelent,0
15612505,Joseph,835,Excelent,Spain,Male,45,Adult,3,New,100212.13,Good,1,Low,1,0,152577.62,Excelent,0
15708513,Bevan,446,Not Good,France,Female,39,Adult,1,New,90217.07,Average Amount,1,Low,1,0,191350.48,Excelent,0
15685654,Allan,514,Good,Spain,Male,66,Senior,9,old,0,Zero Amount,2,Average,1,1,14234.31,Low,0
15732307,Lavrentiev,694,Good,Germany,Male,33,Adult,4,New,124067.32,Good,1,Low,1,1,77906.87,Good,0
15726814,Walton,554,Good,Spain,Male,46,Adult,4,New,0,Zero Amount,2,Average,0,1,57320.92,Average,0
15653776,Salier,720,Good,Germany,Female,57,Senior,1,New,162082.31,Good,4,Excelent,0,0,27145.73,Low,1
15597914,Evdokimov,641,Good,Germany,Female,51,Senior,2,New,117306.69,Good,4,Excelent,1,1,26912.72,Low,1
15631603,Ponomaryova,813,Excelent,France,Male,32,Adult,1,New,122889.88,Good,1,Low,1,1,26476.18,Low,0
15789753,Millar,480,Not Good,France,Male,40,Adult,6,old,148790.61,Good,1,Low,0,1,79329.7,Good,0
15678034,Grosse,811,Excelent,France,Male,46,Adult,9,old,180226.24,Good,1,Low,1,0,13464.64,Low,1
15690209,Hsiao,715,Good,Germany,Female,32,Adult,3,New,104857.19,Good,2,Average,1,0,114149.8,Good,0
15592091,Belbin,620,Good,Spain,Male,31,Adult,2,New,166833.86,Good,2,Average,1,1,135171.6,Excelent,0
15647453,Ifeajuna,721,Good,France,Male,42,Adult,4,New,102936.72,Good,1,Low,0,0,1187.88,veryLow,0
15697100,Wright,772,Good,Germany,Female,48,Adult,6,old,108736.52,Good,1,Low,1,0,184564.67,Excelent,1
15811290,Komarova,680,Good,Germany,Male,44,Adult,0,New,129974.79,Good,2,Average,1,1,33391.38,Average,0
15629187,Titheradge,535,Good,France,Male,38,Adult,8,old,85982.07,Average Amount,1,Low,1,0,9238.35,Low,0
15758073,Dellucci,655,Good,France,Female,20,Adult,7,old,134397.61,Good,1,Low,0,0,28029.54,Low,0
15640769,Hobbs,660,Good,France,Male,63,Senior,8,old,137841.53,Good,1,Low,1,1,42790.29,Average,0
15606641,Beggs,762,Good,Germany,Male,56,Senior,10,old,100260.88,Good,3,Good,1,1,77142.42,Good,1
15718280,Luffman,662,Good,Germany,Male,39,Adult,5,New,139822.11,Good,2,Average,1,1,146219.9,Excelent,0
15764335,Caldwell,463,Not Good,Germany,Female,41,Adult,8,old,123151.51,Good,2,Average,1,0,70127.93,Good,0
15634218,Mancini,501,Good,Germany,Male,27,Adult,4,New,95331.83,Average Amount,2,Average,1,0,132104.76,Excelent,0
15808760,Evseev,603,Good,Spain,Female,42,Adult,6,old,0,Zero Amount,1,Low,1,1,90437.87,Good,0
15648461,Hs?eh,688,Good,Spain,Male,37,Adult,7,old,138162.41,Good,2,Average,1,1,113926.31,Good,0
15593555,Chinedum,430,Not Good,France,Male,38,Adult,9,old,0,Zero Amount,2,Average,1,1,12050.77,Low,0
15569079,Hagins,632,Good,Germany,Male,48,Adult,6,old,126066.26,Good,1,Low,1,0,64345.61,Average,1
15800736,Kirwan,601,Good,Spain,Female,42,Adult,4,New,96763.89,Average Amount,1,Low,1,1,199242.65,Excelent,0
15792607,Little,769,Good,France,Female,38,Adult,2,New,0,Zero Amount,2,Average,0,0,75578.67,Good,0
15640034,Milligan,551,Good,France,Male,42,Adult,2,New,139561.46,Good,1,Low,1,0,43435.43,Average,1
15807563,Ch'iu,841,Excelent,France,Female,52,Senior,5,New,0,Zero Amount,1,Low,0,0,183239.71,Excelent,1
15684461,McKay,469,Not Good,Spain,Female,31,Adult,6,old,0,Zero Amount,1,Low,1,0,146213.75,Excelent,1
15580134,Crawford,479,Not Good,Spain,Male,27,Adult,2,New,172463.45,Good,1,Low,1,1,40315.27,Average,0
15679075,Onyemere,701,Good,France,Male,37,Adult,8,old,107798.85,Good,1,Low,1,0,16966.73,Low,0
15742504,Azuka,593,Good,France,Male,36,Adult,2,New,70181.48,Average Amount,2,Average,1,0,80608.12,Good,0
15567328,Ch'en,738,Good,Spain,Male,38,Adult,5,New,177997.07,Good,1,Low,0,1,19233.41,Low,0
15698294,Royster,635,Good,Spain,Male,31,Adult,1,New,0,Zero Amount,2,Average,1,0,135382.23,Excelent,0
15607142,Parkin,658,Good,France,Male,32,Adult,8,old,0,Zero Amount,1,Low,1,1,80410.68,Good,0
15738516,Kozlova,687,Good,Spain,Female,36,Adult,5,New,0,Zero Amount,1,Low,1,0,17696.22,Low,0
15806403,Hu,650,Good,France,Male,37,Adult,9,old,0,Zero Amount,2,Average,1,0,17974.08,Low,0
